66052,2288
26456,2278
71326,2273
51267,2269
90400,2268
68788,2267
84093,2266
20362,2264
29606,2263
71322,2262
28518,2261
3813,2258
18228,2257
40361,2257
62449,2254
21883,2250
26836,2250
13034,2247
13154,2247
45257,2245
6193,2244
27134,2244
84270,2241
29603,2240
32172,2239
62451,2234
54017,2229
46781,2226
16504,2224
16666,2221
61910,2220
38473,2217
62438,2215
14133,2214
21782,2210
38166,2210
21873,2208
29315,2208
43980,2208
70748,2206
16832,2202
11403,2194
36873,2193
44807,2192
11842,2190
47758,2190
3810,2187
66054,2185
25991,2184
27135,2183
5254,2179
44877,2178
62443,2178
16831,2174
62549,2171
16038,2170
16041,2167
71391,2165
20418,2164
31055,2163
79853,2163
59269,2156
21686,2153
29894,2153
54807,2153
4865,2152
3814,2148
44632,2148
16830,2147
35843,2147
12076,2146
16154,2146
47756,2145
51321,2145
57377,2144
68692,2144
26622,2142
20416,2141
71495,2138
82192,2138
37761,2136
81432,2135
46675,2133
38464,2129
82187,2128
37194,2124
61906,2118
82191,2118
61903,2117
83857,2117
756,2116
21246,2116
53266,2116
45136,2115
46859,2115
19025,2111
19929,2111
24401,2111
46962,2111
61905,2106
36705,2105
48167,2105
16967,2103
8567,2102
77029,2100
3819,2099
382,2098
52783,2097
30760,2096
40550,2096
86337,2096
95442,2093
10870,2092
40551,2091
21245,2089
3779,2088
59268,2088
28562,2087
33872,2086
79854,2085
30886,2081
61909,2081
61904,2078
82193,2072
81453,2069
83174,2069
51678,2068
13642,2067
23663,2067
1237,2066
7647,2063
11069,2061
62441,2060
5505,2059
17401,2059
67583,2056
15652,2055
11846,2053
61907,2053
66062,2050
3062,2049
65347,2048
81677,2048
96568,2047
18488,2046
20361,2046
57422,2045
62442,2045
9810,2044
35837,2043
53321,2042
2712,2039
29614,2039
45341,2037
94503,2037
28248,2036
47092,2035
29790,2033
44775,2033
50939,2033
59266,2032
47771,2031
61908,2031
16042,2029
29893,2029
81977,2029
3809,2028
74365,2028
13146,2027
29313,2026
26002,2025
42962,2024
38671,2023
59267,2022
15692,2020
77034,2019
5504,2017
7518,2016
18183,2015
65116,2014
83894,2010
18019,2009
19941,2009
24451,2005
59281,2005
37968,2002
51620,2002
12078,2001
16332,2000
16663,2000
37195,2000
5169,1996
5327,1996
46676,1994
69624,1994
76306,1994
84178,1994
45380,1993
57400,1991
29316,1990
45256,1990
30953,1989
37419,1989
13032,1988
86311,1984
18230,1982
20360,1982
18460,1981
20328,1978
40360,1976
11560,1975
3815,1974
10505,1974
51713,1970
9178,1969
12273,1967
62550,1967
47529,1965
21887,1964
64950,1964
8992,1961
38167,1960
26618,1958
38418,1958
46642,1957
83907,1955
23540,1954
86335,1953
92882,1953
38458,1951
38474,1950
81734,1948
5603,1947
29110,1947
15693,1945
70565,1944
28071,1943
29881,1942
20363,1941
56152,1941
16043,1938
72524,1933
83172,1931
60790,1930
51726,1928
46868,1927
66065,1926
37196,1925
27919,1924
29058,1924
77030,1924
79566,1924
35829,1923
44239,1923
47723,1922
18643,1921
13641,1920
25724,1919
84332,1918
70671,1914
71130,1913
19945,1912
86561,1906
51619,1905
10871,1903
65112,1903
73382,1903
28262,1902
43984,1902
45150,1902
68383,1902
47006,1901
89244,1900
16837,1899
20359,1895
383,1893
15802,1893
23487,1893
24516,1893
65348,1891
95443,1889
19261,1888
38439,1887
68691,1887
25992,1886
25283,1885
43979,1882
29895,1881
7170,1879
26619,1879
26620,1878
63798,1877
28575,1875
44643,1875
94318,1875
18489,1874
20419,1871
24403,1871
52140,1869
15148,1868
18020,1867
33010,1867
8360,1866
16044,1866
71488,1865
47769,1864
81419,1864
3808,1862
7168,1861
49345,1861
13643,1860
26694,1858
44776,1858
53309,1858
16667,1857
94504,1856
15043,1855
9896,1854
5439,1853
28631,1851
49344,1847
53318,1847
36464,1846
38457,1846
74540,1846
46780,1845
30759,1844
15696,1843
18841,1842
36711,1842
15042,1841
25516,1841
75199,1841
21884,1840
38465,1840
78563,1839
2386,1838
46669,1835
8773,1834
10504,1833
20358,1833
21565,1833
15804,1832
35844,1832
12704,1831
14644,1831
79203,1830
15694,1829
78517,1829
476,1828
17032,1828
73993,1828
52977,1826
25300,1824
68915,1823
26451,1820
23407,1819
69805,1819
84402,1819
96049,1818
21163,1817
5604,1816
56154,1816
86281,1814
21136,1813
35370,1811
13031,1810
25514,1809
14615,1807
35849,1806
71494,1806
38470,1804
19203,1803
24398,1803
84484,1803
40549,1802
47530,1802
96039,1802
17147,1801
82903,1800
80904,1799
22088,1798
384,1795
6557,1795
59270,1795
71311,1795
74366,1794
81801,1793
47724,1792
1613,1791
46779,1791
51346,1791
14166,1790
15695,1789
21696,1789
51618,1789
48739,1788
21785,1787
4137,1786
87816,1786
18844,1785
29807,1785
13230,1784
51349,1783
3816,1782
26835,1782
81417,1782
27146,1780
29317,1780
29402,1780
52080,1780
40552,1779
52974,1778
71493,1776
40359,1775
79226,1775
35827,1774
53949,1774
56157,1774
79567,1773
29602,1772
13640,1771
20405,1771
28577,1771
36706,1770
10355,1768
77032,1768
9256,1766
22914,1766
13281,1765
65117,1765
66051,1765
85845,1765
24841,1764
68582,1764
53307,1763
77031,1763
8670,1762
29377,1762
81298,1762
8669,1761
60896,1761
54513,1760
92881,1760
38909,1759
12707,1757
17400,1756
61902,1756
77033,1756
53886,1755
37115,1754
29889,1753
56155,1753
51417,1752
51725,1752
79562,1752
45255,1751
69619,1751
87454,1751
42960,1750
83177,1749
7517,1747
51473,1747
7147,1746
3551,1745
12151,1745
15016,1744
83168,1744
50748,1743
13845,1742
51717,1741
83639,1741
52927,1740
51311,1739
9891,1738
17183,1738
22723,1738
29613,1738
45858,1738
95008,1738
13033,1737
67985,1737
26617,1736
84092,1736
5186,1735
67984,1735
76298,1735
37193,1734
9813,1733
51679,1733
16045,1732
27143,1731
45342,1731
10506,1728
11515,1728
20415,1728
25949,1728
385,1727
3823,1726
79383,1726
30043,1725
7473,1722
29721,1722
39061,1721
39556,1721
79565,1721
8955,1720
16445,1720
30946,1720
50938,1720
83090,1719
11857,1718
51269,1717
29059,1716
44777,1716
48738,1716
13639,1715
64951,1715
53884,1714
23645,1713
47490,1713
10578,1712
50341,1712
5602,1711
66061,1711
755,1710
47818,1710
18842,1709
28241,1708
37231,1708
3550,1707
5200,1706
46926,1706
33232,1705
79370,1705
14387,1704
13075,1703
18193,1703
25303,1703
14619,1702
40140,1702
53828,1702
84289,1702
87685,1702
10872,1701
58475,1701
45151,1700
78812,1700
81980,1700
33369,1698
95735,1698
8262,1697
29615,1696
95444,1696
66055,1695
94505,1695
6190,1694
38147,1694
13637,1693
13638,1693
4253,1691
76296,1691
23662,1690
46070,1689
3549,1688
11847,1688
13030,1688
32184,1687
38466,1687
36007,1686
16795,1685
17188,1685
8993,1684
18843,1684
68939,1684
21874,1683
24239,1683
65346,1682
66551,1681
4788,1680
13636,1680
6501,1679
16155,1677
18490,1677
76858,1677
78852,1677
1998,1676
25174,1676
26450,1676
33902,1676
37038,1676
48005,1675
83490,1675
13427,1674
8689,1673
21886,1673
45149,1673
83114,1673
21882,1672
4750,1671
78623,1671
51683,1669
29607,1667
55465,1667
86338,1667
55466,1666
83173,1666
5150,1665
17606,1665
26208,1665
38168,1664
44642,1663
84333,1663
17149,1662
36547,1661
5706,1660
26379,1658
26830,1658
28579,1658
42918,1658
42963,1658
24452,1657
36453,1657
50372,1657
29791,1656
34080,1656
44824,1655
47772,1655
76037,1654
15256,1651
14386,1650
16858,1650
21091,1649
21249,1648
25304,1648
37766,1648
25342,1646
35314,1646
91478,1645
42479,1644
46423,1644
59472,1643
82751,1643
2847,1642
40970,1642
47744,1642
26043,1640
46782,1640
70960,1640
29742,1639
42961,1639
91875,1639
29060,1638
62521,1638
493,1637
12152,1637
20364,1637
43952,1637
76287,1637
27801,1636
47725,1636
12274,1635
12075,1634
2674,1633
26621,1633
82185,1633
13634,1632
51680,1631
53885,1631
39704,1630
16829,1629
22918,1629
47755,1629
61699,1629
62551,1627
35135,1626
51682,1626
30756,1625
16083,1624
21164,1623
35543,1622
3822,1621
51858,1620
53481,1620
22193,1619
26221,1619
71458,1619
39573,1618
74541,1618
51723,1617
76910,1617
85776,1616
29897,1613
44644,1613
5506,1612
56158,1612
64832,1612
79204,1612
13635,1611
18461,1611
62553,1611
82366,1611
10228,1610
32124,1610
19101,1609
19282,1609
26260,1609
30761,1608
48705,1608
81,1607
18682,1607
25179,1607
80632,1607
4803,1606
26271,1606
46677,1606
37762,1605
47749,1605
45254,1604
73498,1604
11859,1603
16153,1603
81766,1603
405,1602
8956,1602
20319,1602
68588,1602
78516,1601
63300,1600
82013,1600
85844,1599
9814,1598
5261,1597
14381,1597
78622,1597
37416,1596
40160,1596
86960,1596
35842,1595
65421,1595
25069,1594
86965,1594
15691,1593
29142,1593
51727,1593
31645,1592
33368,1592
74503,1591
87453,1591
14380,1590
36454,1590
51681,1590
84775,1590
4699,1588
7660,1588
15590,1588
8991,1587
16818,1587
38414,1587
380,1586
9217,1586
53271,1586
68940,1586
74185,1586
91683,1586
41068,1585
46912,1585
13190,1584
92883,1584
15818,1583
22688,1583
12305,1582
38560,1582
4590,1581
12135,1581
40363,1581
48761,1581
51706,1581
78951,1581
62423,1580
16649,1579
43413,1578
757,1577
29318,1577
14382,1576
32675,1576
3817,1575
21764,1575
30758,1575
83858,1575
18491,1574
14171,1573
7917,1572
8659,1572
30958,1572
66550,1572
85706,1572
85825,1572
17190,1571
25515,1570
43978,1567
14379,1566
18227,1566
4340,1565
9597,1565
14573,1565
20304,1565
43016,1565
368,1564
758,1564
1862,1564
14383,1564
45382,1564
85826,1564
10507,1563
84206,1563
88878,1563
14385,1562
26001,1562
45152,1562
47531,1562
14513,1561
33871,1561
3552,1560
12079,1559
16051,1558
20420,1558
12377,1557
49068,1557
59350,1557
61911,1557
79568,1557
94720,1557
538,1556
6498,1556
26616,1556
37180,1555
5707,1554
45424,1554
70335,1554
27000,1553
51454,1553
27299,1552
25993,1551
95445,1550
29376,1549
50351,1549
71318,1549
32178,1548
46778,1548
11518,1547
44812,1547
68589,1547
5259,1546
20373,1546
52928,1546
24525,1545
47393,1545
58899,1545
13955,1544
48703,1544
759,1543
35542,1543
60792,1543
9189,1542
36455,1542
38640,1542
41012,1542
44811,1542
54806,1542
10356,1541
26339,1541
61886,1541
70763,1540
93055,1540
10194,1539
37768,1539
44240,1538
51835,1537
83591,1537
83043,1536
96716,1536
16331,1535
36291,1535
38487,1535
48125,1535
59922,1535
83040,1534
87455,1534
8274,1533
25102,1533
26369,1533
37501,1533
44778,1532
88874,1532
29806,1531
63797,1531
5503,1530
11860,1530
14939,1530
70663,1530
83870,1530
28236,1529
55485,1529
3821,1528
11832,1528
14384,1527
24178,1527
28568,1527
51866,1527
59920,1527
18681,1526
65249,1526
83093,1526
88891,1526
91851,1526
12272,1525
20978,1525
95007,1525
21566,1524
21877,1524
39064,1524
86334,1524
53829,1523
7918,1522
26220,1522
42880,1522
48704,1522
53382,1522
63919,1522
83666,1522
12609,1521
30468,1521
37113,1520
40548,1520
53336,1520
5710,1519
33011,1519
38153,1519
86508,1519
87686,1519
11375,1518
11352,1517
9107,1515
9596,1515
45381,1515
77027,1515
5846,1514
14268,1513
18182,1513
59271,1513
26449,1512
29374,1512
35845,1512
10873,1511
86361,1511
5601,1510
10599,1510
26209,1510
83522,1510
13805,1509
35148,1509
37922,1509
39382,1509
65111,1509
3868,1508
11510,1508
55082,1508
37769,1507
17399,1506
89405,1506
38463,1505
47488,1504
83871,1504
76305,1503
81510,1503
69246,1502
43951,1501
16312,1500
30743,1500
20628,1499
45343,1498
56142,1498
61877,1498
73500,1498
496,1497
10869,1497
37938,1497
12086,1496
20350,1496
36456,1496
59156,1496
60817,1496
494,1495
18492,1495
24450,1495
26312,1495
27337,1495
53820,1495
131,1494
86507,1494
91941,1494
22919,1493
51687,1493
477,1492
4633,1492
4751,1492
27920,1492
54958,1492
5181,1491
45407,1491
73992,1491
5689,1490
71457,1490
8668,1489
16668,1488
50592,1488
132,1487
20327,1487
40061,1487
14388,1486
51433,1486
53308,1486
89784,1486
68941,1485
84094,1485
7914,1484
8266,1484
13644,1484
16377,1484
21564,1484
32804,1484
48740,1484
45253,1483
10264,1482
71087,1482
27144,1481
96050,1481
29327,1480
24519,1479
66552,1479
69652,1479
10390,1478
15697,1478
44810,1478
35624,1477
64952,1477
9557,1475
38416,1475
19024,1474
29527,1474
36707,1474
68581,1474
96038,1474
39456,1473
41384,1473
66549,1473
71963,1473
19784,1472
52930,1472
31699,1471
78624,1471
5605,1470
37065,1470
44808,1470
46641,1470
14831,1469
29033,1469
86252,1469
94002,1469
38169,1468
38639,1468
82733,1468
84386,1468
26834,1467
46852,1467
12143,1466
12977,1466
16334,1466
21092,1466
62953,1466
29380,1465
39672,1465
41139,1465
66066,1465
20353,1464
71885,1464
81978,1464
39741,1463
52833,1463
5683,1462
26457,1462
32677,1462
39457,1462
53383,1462
65760,1462
71321,1462
17148,1461
35625,1460
35626,1460
52929,1460
70000,1460
9644,1459
81422,1459
2675,1458
7148,1458
47825,1458
82732,1458
38401,1457
40364,1457
41198,1457
44809,1457
71132,1457
91664,1457
46737,1456
7705,1455
25103,1455
27811,1455
94247,1455
35627,1454
38161,1453
39773,1453
41969,1453
45440,1453
51270,1453
81455,1453
31687,1452
84392,1452
7650,1451
71112,1451
81454,1451
87684,1451
96040,1450
18795,1449
23646,1449
37400,1449
54808,1449
3820,1448
10225,1448
24447,1448
28574,1448
71879,1448
80465,1448
35628,1447
47511,1447
47768,1447
48712,1447
82731,1447
11861,1446
33576,1445
33596,1445
35629,1445
36457,1445
48737,1445
52931,1445
8671,1444
21106,1444
5705,1443
30983,1443
16809,1442
50342,1442
71390,1442
9974,1441
33505,1441
29174,1440
39385,1440
45153,1440
52759,1440
81649,1440
28246,1439
29396,1439
35315,1439
51719,1439
65029,1439
21550,1438
21695,1438
34589,1438
39458,1438
65028,1438
81430,1438
84759,1438
16841,1437
33370,1437
49341,1437
13683,1436
26263,1436
26393,1436
59280,1436
73401,1436
79205,1436
46847,1434
71392,1434
25306,1433
31053,1433
34112,1433
35630,1433
62437,1433
82001,1433
16227,1432
21377,1432
47788,1432
59748,1432
81505,1432
95621,1432
3818,1431
33367,1431
35957,1431
54514,1431
11454,1430
15803,1430
59460,1430
94721,1430
8957,1429
11540,1429
50591,1429
746,1428
15147,1428
21885,1428
22734,1428
43414,1428
76297,1428
21248,1427
24312,1427
35631,1427
39707,1427
71287,1427
71320,1426
60775,1425
39706,1424
54827,1424
59351,1424
16662,1423
26041,1423
30949,1423
61901,1423
82182,1423
87815,1423
12984,1422
16750,1422
62548,1422
86019,1422
12484,1421
19100,1421
64432,1421
26219,1420
49769,1420
71393,1420
91495,1420
7171,1419
119,1418
4752,1418
7981,1418
29319,1418
52966,1418
20320,1417
71882,1417
30872,1416
55112,1416
70661,1416
16243,1415
16966,1415
21184,1415
26979,1415
45157,1415
86963,1415
94725,1415
17713,1414
55467,1414
96048,1414
17124,1413
47719,1413
50937,1413
63158,1413
79561,1413
22198,1412
28261,1412
35632,1412
81415,1412
3362,1411
6554,1411
49346,1411
56053,1411
62444,1411
70784,1411
78629,1411
11351,1410
22617,1410
26394,1410
73619,1410
13186,1409
24843,1409
51710,1409
52663,1409
82747,1409
83990,1409
26615,1408
47101,1408
62545,1408
9533,1407
11848,1407
26553,1407
9216,1406
13025,1406
35851,1406
37081,1406
41135,1406
83461,1406
5201,1405
35273,1405
35682,1405
1987,1404
4553,1404
62424,1404
81178,1404
92229,1404
3548,1402
34081,1402
51919,1402
53827,1402
3553,1401
14529,1401
21108,1401
96717,1401
21878,1400
22689,1400
38114,1400
53335,1400
2015,1399
47838,1399
83017,1399
7167,1398
7916,1398
46416,1398
50354,1398
76805,1398
5883,1397
83434,1397
15259,1396
35715,1396
52932,1396
53950,1396
72064,1396
35633,1395
41794,1395
46846,1395
71306,1395
15680,1394
17120,1394
33364,1394
40553,1394
62014,1394
82339,1394
85777,1394
89203,1394
4282,1393
8995,1393
28571,1393
50389,1393
59923,1393
74181,1393
82801,1393
86021,1393
402,1392
17689,1392
21697,1392
29612,1392
39673,1392
45428,1392
50102,1392
61914,1392
78896,1392
90944,1392
28237,1391
41360,1391
51834,1391
66548,1391
68740,1391
84399,1391
89404,1391
11841,1390
26016,1390
42945,1390
61897,1390
77687,1390
79170,1390
1934,1389
11361,1389
12215,1389
22920,1389
33270,1388
68942,1388
5776,1387
13876,1387
19058,1387
44242,1387
70438,1387
86559,1387
4748,1386
29278,1386
42931,1386
58166,1386
85707,1386
96391,1386
21549,1385
35634,1385
43412,1385
10367,1384
61898,1384
96410,1384
4482,1383
25895,1383
29378,1383
29526,1383
33845,1383
11862,1382
14067,1382
54512,1382
68016,1382
81665,1382
92224,1382
314,1381
39657,1381
45340,1381
16838,1380
24101,1380
35635,1380
39459,1380
71209,1380
84331,1380
10702,1379
42253,1379
71531,1379
73590,1379
87659,1379
5600,1378
13036,1378
47824,1378
53874,1378
95446,1378
10354,1377
41011,1377
47726,1377
57415,1377
59470,1377
79554,1377
3241,1376
13893,1376
39260,1376
86962,1376
5835,1375
22194,1375
35636,1375
35739,1375
37417,1375
42964,1375
62432,1375
28570,1374
70805,1374
12136,1373
35637,1373
79684,1373
82202,1373
83190,1373
1188,1372
22834,1372
37192,1372
40059,1372
41150,1372
48631,1372
66060,1372
71920,1371
15131,1370
37112,1370
93054,1370
35997,1369
39708,1369
55464,1369
58650,1369
83169,1369
96411,1369
5708,1368
11863,1368
36006,1368
82752,1368
87582,1368
30684,1367
50352,1367
93969,1367
19217,1366
36713,1366
44779,1366
68698,1366
17121,1365
24514,1365
27145,1365
39654,1365
64928,1365
70536,1365
25340,1364
75197,1364
78621,1364
86562,1364
91300,1364
76859,1363
750,1362
45304,1362
47447,1362
11247,1361
14187,1361
36460,1361
40060,1360
95908,1360
4147,1359
19785,1359
47500,1359
53502,1359
73468,1359
5190,1358
22006,1358
35151,1358
46424,1358
52002,1358
82677,1358
35638,1357
39776,1357
54266,1357
63918,1357
39389,1356
44537,1356
49992,1356
71948,1356
82184,1355
92880,1355
754,1354
19281,1354
36465,1354
36858,1354
64477,1354
70762,1354
81437,1354
83391,1354
89750,1354
18530,1353
53317,1353
69626,1353
495,1352
21093,1351
38170,1351
46074,1351
70804,1351
5153,1350
9229,1350
18018,1350
39116,1350
48725,1350
24526,1349
37213,1349
39570,1349
61923,1349
51975,1348
61399,1348
87053,1348
91494,1348
18522,1347
23700,1347
26210,1347
46837,1347
50529,1347
82012,1347
95907,1347
1023,1346
5464,1345
25888,1345
27945,1345
51317,1345
96602,1345
22192,1344
52469,1344
79028,1344
15149,1343
36458,1343
53948,1343
9023,1342
9897,1342
10874,1342
11858,1342
21582,1342
21890,1342
22923,1342
25180,1342
38449,1342
68890,1342
81507,1342
89284,1342
92902,1342
12794,1341
14650,1341
35071,1341
35639,1341
56904,1341
4132,1340
5305,1340
21354,1340
23256,1340
29616,1340
62440,1340
79601,1340
21374,1339
33509,1339
35150,1339
49187,1339
52500,1339
73469,1339
81691,1339
2314,1338
10624,1338
19877,1338
26448,1338
36880,1338
40352,1338
81410,1338
81729,1338
21756,1337
32674,1337
37412,1337
5342,1336
5704,1336
12795,1336
19239,1336
21879,1336
46643,1336
50390,1336
59485,1336
2373,1335
8690,1335
16661,1335
44823,1335
71609,1335
84097,1335
92230,1335
2319,1334
4333,1334
23702,1334
45425,1334
68587,1334
72090,1334
81981,1334
16817,1333
21757,1333
33936,1333
45148,1333
48713,1333
84774,1333
391,1332
10391,1332
11421,1332
11555,1332
17398,1332
36833,1332
38044,1332
72063,1332
73470,1332
80905,1332
82003,1332
5701,1331
24313,1331
73471,1331
6522,1330
7922,1330
9472,1330
35640,1330
40855,1330
47005,1330
48114,1330
62544,1330
71327,1330
81412,1330
94722,1330
1261,1329
28249,1329
28344,1329
33588,1329
35738,1329
47478,1329
83041,1329
1001,1328
10861,1328
15258,1328
23409,1328
70464,1328
84389,1328
359,1327
2464,1327
27812,1327
38675,1327
39460,1327
41244,1327
50503,1327
18493,1326
53821,1326
10508,1325
21758,1325
24506,1325
36459,1325
37418,1325
38781,1325
46845,1325
66387,1325
8954,1324
8994,1324
18640,1324
82,1323
6482,1323
21759,1323
35641,1323
37969,1323
6243,1322
12376,1322
21050,1322
26313,1322
30962,1322
45154,1322
51479,1322
7146,1321
8275,1321
9002,1321
10336,1321
17155,1321
23258,1321
95710,1321
25513,1320
36461,1320
30713,1319
48055,1319
55486,1319
64393,1319
70959,1319
96569,1319
15268,1318
26262,1318
46910,1318
81460,1318
85224,1318
18529,1317
21094,1317
21568,1317
22616,1317
47830,1317
57497,1317
24397,1316
28245,1316
31686,1316
39770,1316
70961,1316
87456,1316
5343,1315
12169,1315
22506,1315
46417,1315
56713,1315
78577,1315
79371,1315
16658,1314
20365,1314
35729,1314
51651,1314
56456,1314
14174,1313
21532,1313
43518,1313
50019,1313
72058,1313
79584,1313
35642,1312
39558,1312
39705,1312
50973,1312
62561,1312
65761,1312
6195,1311
6553,1311
10357,1311
30742,1311
46265,1311
87875,1311
3971,1310
20627,1310
29061,1310
29320,1310
53830,1310
64931,1310
88799,1310
96972,1310
1236,1309
3854,1309
9524,1309
37066,1309
42868,1309
47930,1309
63799,1309
96603,1309
3391,1308
25970,1308
39325,1308
45782,1308
47773,1308
61878,1308
87878,1308
497,1307
12150,1307
29601,1307
44645,1307
10623,1306
16139,1306
26218,1306
29755,1306
37507,1306
58775,1306
86308,1306
87452,1306
6430,1305
10192,1305
35643,1305
35644,1305
37921,1305
60776,1305
65320,1305
91940,1305
19009,1304
20530,1304
25104,1304
40115,1304
40305,1304
48334,1304
66284,1304
78454,1304
988,1303
3383,1303
11280,1303
26833,1303
38174,1303
51481,1303
76570,1303
81489,1303
23408,1302
32842,1302
35824,1302
5869,1301
29863,1301
32524,1301
43415,1301
51903,1301
16874,1300
28422,1300
33404,1300
38665,1300
82154,1300
96715,1299
18845,1298
21243,1298
29792,1298
39786,1298
53876,1298
61880,1298
66705,1298
79206,1298
85666,1298
86345,1298
89285,1298
51271,1297
86560,1297
87031,1297
44697,1296
54811,1296
74573,1296
11350,1295
17123,1295
18209,1295
23649,1295
33063,1295
50106,1295
8676,1294
16839,1294
19341,1294
26994,1294
49773,1294
59921,1294
39655,1293
5187,1292
12483,1292
19811,1292
35645,1292
71968,1292
13148,1291
32044,1291
33009,1291
38469,1291
85827,1291
87052,1291
24518,1290
26042,1290
35830,1290
37966,1290
47748,1290
77768,1290
91850,1290
12264,1289
33853,1289
53863,1289
91684,1289
4019,1288
13930,1288
39384,1288
43490,1288
44637,1288
2324,1287
8117,1287
9240,1287
28356,1287
37704,1287
47532,1287
52081,1287
71880,1287
4281,1286
7485,1286
19930,1286
21166,1286
32678,1286
46844,1286
47994,1286
51157,1286
51869,1286
84006,1286
12074,1285
22204,1285
25706,1285
34079,1285
35236,1285
47463,1285
79563,1285
82649,1285
10500,1284
21183,1284
35835,1284
38646,1284
76541,1284
78625,1284
94723,1284
2374,1283
8278,1283
12216,1283
48216,1283
65322,1283
66547,1283
79592,1283
4334,1282
4749,1282
30714,1282
77769,1282
82636,1282
95506,1282
26254,1281
55484,1281
9241,1280
22592,1280
29162,1280
45252,1280
74542,1280
78579,1280
84029,1280
3866,1279
7933,1279
17605,1279
22614,1279
30757,1279
35646,1279
38656,1279
62039,1279
68943,1279
86648,1279
91682,1279
389,1278
11732,1278
12087,1278
15649,1278
23661,1278
39711,1278
47762,1278
60816,1278
79413,1278
82098,1278
7915,1277
11295,1277
11463,1277
21567,1277
41013,1277
59924,1277
4336,1276
9242,1276
9598,1276
29805,1276
49376,1276
62552,1276
77770,1276
4337,1275
33847,1275
35834,1275
53273,1275
66316,1275
14654,1274
35836,1274
38212,1274
66050,1274
76729,1274
5864,1273
14271,1273
20372,1273
38213,1273
60610,1273
62847,1273
32180,1272
35647,1272
47766,1272
5690,1271
6500,1271
8990,1271
12378,1271
25989,1271
30744,1271
50340,1271
94724,1271
15784,1270
30091,1270
80367,1270
91301,1270
3869,1269
5682,1269
25270,1269
33366,1269
55530,1269
56153,1269
81802,1269
3242,1268
9108,1268
15940,1268
19357,1268
25707,1268
38631,1268
42975,1268
48371,1268
70752,1268
79572,1268
81705,1268
22853,1267
46667,1267
89406,1267
95902,1267
379,1266
5465,1266
6499,1266
13682,1266
19260,1266
36462,1266
50977,1266
52191,1266
58900,1266
79030,1266
82200,1266
12275,1265
19268,1265
38214,1265
39689,1265
48165,1265
93072,1265
94988,1265
18226,1264
43013,1264
59352,1264
68875,1264
72143,1264
81993,1264
10389,1263
26395,1263
32752,1263
38160,1263
77771,1263
10159,1262
22482,1262
24238,1262
35648,1262
43519,1262
55462,1262
17122,1261
18231,1261
21095,1261
25705,1261
41114,1261
49771,1261
60814,1261
30329,1260
46422,1260
51718,1260
2392,1259
4483,1259
35831,1259
41361,1259
50025,1259
63281,1259
