25084,97157
83847,96507
65370,97156
92533,96611
67066,97120
80769,97156
57017,95292
42725,97123
66701,97100
25150,97157
19634,96301
90811,97121
29208,97100
21673,95410
25515,97141
81838,97013
96142,97107
78102,96807
72349,95292
69123,97156
